models,dataset
1037971817,1631051359
1037971817,1732670778
1037971817,311005459
1037971817,5393883
1037971817,787717009
1037971817,1550874110
1037971817,340855014
1037971817,1228122703
1037971817,1843212552
1037971817,1779560515
1037971817,799487978
1037971817,330963429
1037971817,1205419411
1037971817,1489388932
1037971817,1881860792
1037971817,1846314482
1037971817,1662873423
1888781,948797682
1888781,1075400537
1888781,395475634
1888781,1621967731
1888781,222401350
1888781,1299310422
1888781,1936756076
1888781,426671257
1888781,1447447302
1888781,1490393980
1888781,234515930
1888781,1205889615
1888781,1239237284
1888781,1649444958
1888781,822190286
1888781,1242965337
1888781,524029438
1888781,618302843
1888781,1165672759
1888781,797752272
1888781,1675364158
1888781,1679677388
1888781,1179823659
1888781,149935238
1888781,1699115734
1888781,1909115868
1888781,1272921000
1888781,1867006342
1888781,1898301399
1888781,1913483295
1888781,917138413
1888781,409599845
1888781,1058833379
1888781,899061431
1888781,1296047836
1888781,503472417
1888781,1930275878
1888781,1336682250
1888781,1118208214
1888781,51177830
126805088,811197303
126805088,473705896
126805088,1035656586
126805088,858386178
126805088,1549222866
126805088,1349078283
126805088,1730576497
126805088,613765723
126805088,1282073752
126805088,1621622649
126805088,661194292
126805088,896644275
126805088,1606429628
126805088,1307795825
126805088,301570430
126805088,1315846019
126805088,595486418
126805088,1166005558
126805088,1185287019
126805088,1560680892
126805088,1255969096
126805088,381724857
126805088,1815127291
126805088,43454424
126805088,1911714227
126805088,1592017870
126805088,1216795596
126805088,267264878
126805088,793214838
126805088,1993994219
126805088,1415381226
126805088,685977045
126805088,876462936
126805088,1455499414
126805088,166346092
126805088,484423822
126805088,77069363
126805088,1531449358
126805088,628289915
126805088,1249166499
1492376136,1728655317
1492376136,1955769348
1492376136,61450718
1492376136,1642520223
1492376136,1281808371
1492376136,291276237
1492376136,156350188
1492376136,369481676
1492376136,1731522216
1492376136,1640366576
1492376136,1842461711
1492376136,1977801628
1492376136,1723523150
1492376136,1596501536
1492376136,100595049
1492376136,1364564159
1492376136,1948079810
1492376136,693355254
1492376136,1286728692
1492376136,969442521
1492376136,798601642
1492376136,449326518
1492376136,76527079
1492376136,1239055573
1492376136,1674901792
1492376136,1229522808
1492376136,302977313
1492376136,1943885691
1492376136,428373629
1492376136,1378038407
1492376136,1901775132
1492376136,1548138240
1492376136,1953436537
1492376136,26662051
1492376136,330963429
1492376136,1431839648
1492376136,355375542
1492376136,2117164
1492376136,223346734
1492376136,705896414
1512052743,948797682
1512052743,1397293678
1512052743,395475634
1512052743,1132316943
1512052743,222401350
1512052743,637878427
1512052743,1936756076
1512052743,1204891726
1512052743,1447447302
1512052743,530478346
1512052743,234515930
1512052743,1699140214
1512052743,1239237284
1512052743,794889780
1512052743,822190286
1512052743,702467990
1512052743,524029438
1512052743,1180600818
1512052743,1165672759
1512052743,1823292286
1512052743,1675364158
1512052743,1139740104
1512052743,1179823659
1512052743,231877950
1512052743,1699115734
1512052743,463484626
1512052743,1272921000
1512052743,1347211183
1512052743,1898301399
1512052743,159252682
1512052743,917138413
1512052743,1676167424
1512052743,1058833379
1512052743,273934629
1512052743,1296047836
1512052743,493174339
1512052743,1930275878
1512052743,667144946
1512052743,1118208214
1512052743,1916097842
1870058190,105663339
1870058190,426316922
1870058190,65473476
1870058190,1388564905
1870058190,680254094
1870058190,1943651181
1870058190,500819781
1870058190,184528048
1870058190,280464549
1870058190,339941348
1870058190,269993919
1870058190,90705385
1870058190,421562048
1870058190,442849949
1870058190,599635897
1870058190,170625507
1870058190,595486418
1870058190,1770737233
1870058190,1300270827
1870058190,490185119
1870058190,1535822991
1870058190,849807958
1870058190,506163534
1870058190,440148332
1870058190,910829033
1870058190,253449047
1870058190,1842953440
1870058190,1674818739
1870058190,390891969
1870058190,1133821360
1870058190,1415381226
1870058190,685977045
1870058190,1018261582
1870058190,662300950
1870058190,166346092
1870058190,1299944963
1870058190,77069363
1870058190,913171573
1870058190,171603776
1870058190,1918089727
618718630,1715957648
618718630,256729219
618718630,395847737
618718630,684407730
618718630,242280252
618718630,1331874761
618718630,1591291638
618718630,1545081025
618718630,1741718513
618718630,1974447993
618718630,268300171
618718630,1018837389
618718630,1478188431
618718630,602398598
618718630,1884722314
618718630,202062462
618718630,752362070
618718630,1882634658
618718630,28883244
618718630,1680653240
618718630,1262817282
618718630,1836039008
618718630,1135136249
618718630,958128859
618718630,452866462
618718630,1273500112
618718630,1864469268
618718630,1507508294
618718630,425972208
618718630,543532109
618718630,763938842
618718630,1563666515
618718630,615299634
618718630,873766608
618718630,1202282646
618718630,891098949
618718630,1415188943
909421048,948797682
909421048,73882423
909421048,395475634
909421048,881011491
909421048,222401350
909421048,1734799624
909421048,1936756076
909421048,1359944420
909421048,1447447302
909421048,62246296
909421048,234515930
909421048,972296439
909421048,1239237284
909421048,1575779604
909421048,822190286
909421048,662500499
909421048,524029438
909421048,1149195536
909421048,1165672759
909421048,1128906959
909421048,1675364158
909421048,236160817
909421048,1179823659
909421048,1108869005
909421048,1699115734
909421048,206900868
909421048,1272921000
909421048,1767147717
909421048,1898301399
909421048,1069404501
909421048,917138413
909421048,1098740641
909421048,1058833379
909421048,564949808
909421048,1296047836
909421048,1121960827
909421048,1930275878
909421048,386116021
909421048,1118208214
909421048,1207809609
815351696,1901068613
815351696,1866520838
815351696,267195272
815351696,1646123752
815351696,1696794265
815351696,100223156
815351696,500819781
815351696,1889397326
815351696,280464549
815351696,1309028284
815351696,1892164135
815351696,940191522
815351696,1809071368
815351696,1407557255
815351696,599635897
815351696,1175093230
815351696,1982964010
815351696,300055040
815351696,1537106157
815351696,1784198856
815351696,206974439
815351696,749028001
815351696,1169641505
815351696,730937784
815351696,1990720473
815351696,1951538350
815351696,1150190871
815351696,1724711168
815351696,1391085613
815351696,1537091219
815351696,1553935229
815351696,1513832102
815351696,289375007
815351696,532251973
815351696,308687013
815351696,1602278568
815351696,408825891
815351696,1950464127
815351696,881088243
815351696,7588864
1358027728,496930012
1358027728,71677546
1358027728,1024252173
1358027728,459444562
1358027728,1012746913
1358027728,1535508642
1358027728,1276684470
1358027728,1201387663
1358027728,1862634074
1358027728,1198357294
1358027728,1389804618
1358027728,384081921
1358027728,1461161214
1358027728,934226558
1358027728,1298716382
1358027728,609114136
1358027728,643325027
1358027728,831338658
1358027728,1111386148
1358027728,324750285
1358027728,1159798291
1358027728,847797703
1358027728,299772798
1358027728,1422390607
1358027728,1290618769
1358027728,154812254
1358027728,502783016
1358027728,123902155
1358027728,1550044931
1358027728,1811876056
1358027728,344426497
1358027728,1423720351
1358027728,215564380
1358027728,1014664270
1358027728,618346859
1358027728,891098949
1358027728,145054659
1282101432,948797682
1282101432,909997236
1282101432,395475634
1282101432,615875573
1282101432,222401350
1282101432,45269711
1282101432,1936756076
1282101432,1717363672
1282101432,1447447302
1282101432,218580322
1282101432,234515930
1282101432,707153673
1282101432,1239237284
1282101432,827153235
1282101432,822190286
1282101432,141293765
1282101432,524029438
1282101432,840190243
1282101432,1165672759
1282101432,1603561572
1282101432,1675364158
1282101432,1753147206
1282101432,1179823659
1282101432,1090478725
1282101432,1699115734
1282101432,784265719
1282101432,1272921000
1282101432,323960633
1282101432,1898301399
1282101432,360530890
1282101432,917138413
1282101432,1403508263
1282101432,1058833379
1282101432,1473409709
1282101432,1296047836
1282101432,730700177
1282101432,1930275878
1282101432,881669443
1282101432,1118208214
1282101432,1312079859
657655687,1235316318
657655687,677011776
657655687,1911210489
657655687,1203880631
657655687,1974721409
657655687,118794662
657655687,1306247505
657655687,1519921133
657655687,1034807697
657655687,1684638434
657655687,1421771892
657655687,120793583
657655687,1533150435
657655687,427022555
657655687,1510034796
657655687,258131986
657655687,1906160499
657655687,1203711307
657655687,1537106157
657655687,1547256657
657655687,1136129864
657655687,1649877609
657655687,1169641505
657655687,1002951275
657655687,765275201
657655687,598288998
657655687,72416286
657655687,1133636101
657655687,506107568
657655687,410299074
657655687,299530267
657655687,875263670
657655687,289375007
657655687,541190121
657655687,368587421
657655687,875354905
657655687,408825891
657655687,1265001430
657655687,671366329
657655687,403933061
57132325,440360108
57132325,305959621
57132325,1453729130
57132325,808678938
57132325,1126944884
57132325,1535508642
57132325,1783517036
57132325,1707998256
57132325,1122595639
57132325,1006194184
57132325,1244705081
57132325,1509551697
57132325,219147170
57132325,1304333164
57132325,849270911
57132325,1746497397
57132325,194814696
57132325,1628039592
57132325,61348302
57132325,54578799
57132325,173343349
57132325,958582364
57132325,1732670778
57132325,40256061
57132325,1938755421
57132325,1356173322
57132325,1222125427
57132325,465269068
57132325,1457533830
57132325,654708934
57132325,1102946093
57132325,1784880544
57132325,1600079298
57132325,901544284
57132325,994516769
57132325,1043183319
57132325,891098949
57132325,1772115442
1197927714,948797682
1197927714,1293664611
1197927714,395475634
1197927714,1188540142
1197927714,222401350
1197927714,1124897839
1197927714,1936756076
1197927714,1081429014
1197927714,1447447302
1197927714,1982213633
1197927714,234515930
1197927714,1472167731
1197927714,1239237284
1197927714,1271884858
1197927714,822190286
1197927714,909235261
1197927714,524029438
1197927714,1701625411
1197927714,1165672759
1197927714,168412463
1197927714,1675364158
1197927714,1694071639
1197927714,1179823659
1197927714,1806182097
1197927714,1699115734
1197927714,771413359
1197927714,1272921000
1197927714,1389555591
1197927714,1898301399
1197927714,690100593
1197927714,917138413
1197927714,1205973126
1197927714,1058833379
1197927714,626883719
1197927714,1296047836
1197927714,730700177
1197927714,1930275878
1197927714,1713657058
1197927714,1118208214
1197927714,1207809609
215095865,877983666
215095865,486931455
215095865,1758199289
215095865,818535635
215095865,213576311
215095865,1491258921
215095865,1482846779
215095865,91609424
215095865,1034807697
215095865,202279016
215095865,884564647
215095865,670387077
215095865,1533150435
215095865,1682762039
215095865,599635897
215095865,1724913890
215095865,1192053385
215095865,734751083
215095865,1473442130
215095865,2575065
215095865,1255969096
215095865,470781376
215095865,830230379
215095865,229490251
215095865,1990720473
215095865,76887360
215095865,1556987461
215095865,1464412061
215095865,1289299987
215095865,402600928
215095865,1415381226
215095865,16096985
215095865,289375007
215095865,1081708099
215095865,1065982748
215095865,1025475750
215095865,408825891
215095865,414693526
215095865,1862316764
215095865,73392595
811873549,393439259
811873549,609801168
811873549,196093430
811873549,1080172424
245708192,948797682
245708192,1657425876
245708192,1447447302
245708192,1261409779
928621607,614075979
928621607,999125209
928621607,280464549
928621607,1530762487
219932231,1320542775
219932231,294528572
219932231,1731522216
219932231,1739334664
1456111896,948797682
1456111896,633749642
1456111896,1447447302
1456111896,1821934939
1389206738,1766885484
1389206738,509504668
1389206738,280464549
1389206738,339941348
1904193386,138662140
1904193386,30981271
1904193386,266012220
1904193386,1457650125
1904193386,1047051049
1904193386,1247898454
1904193386,967743192
1195994275,30981271
1195994275,1960644644
1195994275,1168637900
1195994275,80919717
1195994275,300943633
1195994275,502653926
1195994275,1768816013
1195994275,629032034
1195994275,1498207305
1301926103,1464750307
1301926103,1023030191
1301926103,146284473
1301926103,321159487
1301926103,735674416
1301926103,681455556
1301926103,281993564
1301926103,587323497
1301926103,806044089
1977925081,246808683
1977925081,1520095787
1977925081,1847024526
1977925081,1390913903
1977925081,200182958
1977925081,1782089785
1977925081,1107795129
1977925081,1015778427
1420115128,1466179023
1420115128,1216566549
1420115128,204281548
1420115128,1925143713
1420115128,642339801
1420115128,132451611
1420115128,593848364
1420115128,3378033
1420115128,1871895060
1420115128,115456567
1420115128,1044855609
1420115128,932567266
1420115128,776151840
1420115128,1735377573
1420115128,452665838
1420115128,352669781
1420115128,683238211
1420115128,818100297
1420115128,324687157
1420115128,1636162929
1420115128,1407348039
1420115128,1595966214
1420115128,1202729198
1420115128,1221094435
1420115128,909215026
1420115128,55953947
1420115128,255163506
1420115128,499897897
1420115128,1819500752
1420115128,1856180341
1420115128,77667939
1420115128,500147035
1420115128,1666814507
1420115128,100452432
1420115128,20050471
1420115128,1538036345
1420115128,576315428
1420115128,421278667
1420115128,1564928280
1420115128,197279140
1420115128,1127577436
1420115128,322729674
1420115128,86921050
1420115128,403470215
1420115128,1226360596
1420115128,1348008040
1420115128,1561059844
1420115128,943837676
1420115128,1438190691
1420115128,1685288255
1420115128,1158124889
1420115128,1406039287
1420115128,211902019
1420115128,702733895
1420115128,1865061238
1420115128,146150564
1420115128,61434927
1420115128,1655135840
1420115128,1501475477
1420115128,736369969
1420115128,164125910
1420115128,793455883
1420115128,869842135
1420115128,953929530
1962720605,63846531
1962720605,1198462057
1962720605,817898626
1962720605,1225554703
1962720605,988657556
1962720605,591293980
1962720605,1597699985
1962720605,1969447644
1962720605,1790331243
1962720605,42763182
1962720605,1249207158
1962720605,1876776595
1962720605,1926587310
1962720605,427861685
1962720605,554663629
1962720605,1329457156
1962720605,249172582
1962720605,1541317187
1962720605,1125529780
1962720605,428498313
1962720605,1665648733
1962720605,1644590390
1962720605,1705797297
1962720605,707205218
1962720605,229705700
1962720605,126521253
1962720605,1084980049
1962720605,247175452
1962720605,1176530983
1962720605,1997254540
1962720605,1851836880
1962720605,359707855
1962720605,172115588
1962720605,1541768542
1962720605,796087045
1962720605,17605662
1962720605,220560677
1962720605,173088953
1962720605,660163898
1962720605,471234587
1962720605,773707205
1962720605,1264838241
1962720605,963350778
1962720605,673464830
1962720605,1148644977
1962720605,1943336971
1962720605,960350633
1962720605,1207536137
1962720605,1649870337
1962720605,1091326220
1962720605,535362441
1962720605,1671645669
1962720605,757986244
1962720605,1559571603
1962720605,1968221700
1962720605,996465155
1962720605,923171192
1962720605,1949553742
1962720605,864104089
1962720605,339435116
1962720605,418661918
1962720605,1437501258
1962720605,661316503
1962720605,178117126
1515629062,138662140
1515629062,461550051
1515629062,876975286
1515629062,266012220
1515629062,872095242
307970806,30981271
307970806,1315315548
307970806,80919717
307970806,425565612
307970806,529188340
307970806,826192912
307970806,651651697
307970806,1514349536
307970806,1817876132
307970806,61417549
307970806,1231733624
172527254,1464750307
172527254,1023030191
172527254,1508676872
172527254,653340894
172527254,1619097660
172527254,1908426208
172527254,101038697
172527254,532587992
172527254,704260470
172527254,192931166
172527254,620491175
172527254,1462892190
1519443551,1631330432
1519443551,76403066
1519443551,689166318
1519443551,378776821
1519443551,859539453
1519443551,1097415758
1091415177,138662140
1091415177,1866432467
1091415177,266012220
1091415177,872095242
1791211012,30981271
1791211012,1519793181
1791211012,731046410
1791211012,80919717
1791211012,1211743920
1791211012,826192912
1791211012,429104509
1791211012,919774716
1791211012,1817876132
1791211012,61417549
1791211012,483017790
493301492,1464750307
493301492,653408337
493301492,388801021
493301492,1023030191
493301492,1673796406
493301492,1905005402
493301492,274524446
493301492,250224154
493301492,265840007
493301492,211900217
493301492,1298994083
493301492,409893100
476661295,1426240490
476661295,791654377
476661295,1204427210
476661295,53729513
476661295,242280455
1462453383,449373816
1462453383,1579204577
1462453383,240110345
1462453383,1068765245
1462453383,1599479085
1462453383,1698991930
1462453383,1389573629
1462453383,772716059
1462453383,1445965278
1462453383,1738121902
1462453383,637785877
1462453383,416505075
1462453383,778574779
1462453383,504495117
1462453383,1798330220
1462453383,521235759
1462453383,1112842156
1878534715,30981271
1878534715,770609710
1878534715,1562846691
1878534715,80919717
1878534715,326376260
1878534715,174796458
1878534715,826192912
1878534715,575070017
1878534715,700710318
1878534715,1817876132
1878534715,1133311724
1878534715,801010702
1878534715,611385742
1878534715,752965560
1878534715,1295292329
1878534715,501473840
1878534715,551475837
1878534715,1292981159
1340411125,471312334
1340411125,107120435
1340411125,1415131456
1340411125,1817288936
1340411125,577199626
1340411125,583344100
1340411125,772010232
1340411125,211350245
1340411125,708961394
1340411125,1124758469
1340411125,1885811527
1340411125,1226026844
1340411125,1814951120
1340411125,1481352198
1340411125,1524686823
1340411125,1803654612
1340411125,1072481065
1340411125,1914278154
1527037995,30981271
1527037995,807879440
1527037995,80919717
1527037995,487454494
1527037995,826192912
1527037995,698089845
1527037995,1817876132
1527037995,61417549
665468455,561530090
665468455,1984345780
665468455,1023030191
665468455,1574890389
665468455,1051172424
665468455,1942428072
665468455,1908955137
665468455,530468475
578346112,30981271
578346112,728186811
578346112,80919717
578346112,1211743920
578346112,826192912
578346112,1514349536
578346112,1817876132
578346112,919379568
1283016932,1464750307
1283016932,1508676872
1283016932,1673796406
1283016932,1574890389
1283016932,772010232
1283016932,583507962
1283016932,1949139994
1283016932,1653873994
133636617,30981271
133636617,860184832
133636617,80919717
133636617,1228755617
133636617,826192912
133636617,1514349536
133636617,1817876132
133636617,1387491902
1336453398,1639947050
1336453398,653340894
1336453398,1673796406
1336453398,1023030191
1336453398,810411116
1336453398,196830878
1336453398,483900239
1336453398,449704423
995411295,30981271
995411295,860184832
995411295,80919717
995411295,1211743920
995411295,826192912
995411295,1416359767
995411295,1817876132
995411295,61417549
949915050,1508676872
949915050,596931041
949915050,1673796406
949915050,421177824
949915050,1024263631
949915050,1953825990
949915050,1428752953
1306265319,30981271
1306265319,80919717
1306265319,1327937346
1306265319,826192912
1306265319,429104509
1306265319,1817876132
1306265319,1133311724
673995630,1464750307
673995630,1673796406
673995630,1023030191
673995630,1024263631
673995630,437763049
673995630,1953825990
673995630,1932399298
1127664018,857307274
1127664018,1705226221
1127664018,855784594
1127664018,179661027
1127664018,771739265
1127664018,763937010
1127664018,1339988529
1127664018,687037833
1127664018,938471756
1127664018,1827370452
1127664018,194540654
1127664018,1237482304
1127664018,883584857
1127664018,362424535
1127664018,573228497
1127664018,425247251
1127664018,1367224317
1127664018,1039114320
1127664018,792721441
1127664018,319668585
1127664018,1085185900
1127664018,1389506745
1127664018,1572079220
1127664018,1725597558
1127664018,1281656255
1127664018,1363755255
1127664018,1212906915
1127664018,210929733
1127664018,923664094
1127664018,325084754
1127664018,565646369
1127664018,918314340
1127664018,1794437424
1127664018,1748297835
1127664018,407831650
1127664018,406122043
1127664018,641432469
1127664018,363514970
1127664018,846386710
1127664018,1298655413
1127664018,339188313
1127664018,1282204339
1127664018,1492357804
1127664018,1198357743
1127664018,560449184
1127664018,1756485537
1127664018,613796299
1127664018,1096683733
1127664018,1944487341
1127664018,52034520
1127664018,1478857049
1127664018,615055432
1127664018,1571857718
1127664018,152500798
1127664018,769205531
1127664018,752584311
1127664018,883025999
1127664018,258291572
1127664018,578135176
1127664018,964159531
922797637,72260134
922797637,1281462981
922797637,1904302582
922797637,1652164015
922797637,1268883938
922797637,1674158621
922797637,274116824
922797637,739002483
922797637,1855376024
922797637,914401173
922797637,1258968355
922797637,1513121060
922797637,1207142423
922797637,1292331746
922797637,26604597
922797637,278387602
922797637,451262921
922797637,663045556
922797637,1130894342
922797637,1714995584
922797637,1260531808
922797637,624341733
922797637,140527231
922797637,702921699
922797637,1651000154
922797637,1178585214
922797637,1867578667
922797637,1736639480
922797637,849578293
922797637,1216005540
922797637,371396740
922797637,677560666
922797637,447992751
922797637,549414822
922797637,1159975771
922797637,436200195
922797637,93290612
922797637,142505115
922797637,1143945563
922797637,1592908725
922797637,442780968
922797637,1648622145
922797637,1442843382
922797637,1686740088
922797637,1939561416
922797637,70678251
922797637,548868732
922797637,498941105
922797637,1560155053
922797637,1848489524
922797637,14750965
922797637,583070714
922797637,1625586248
922797637,722227081
922797637,654851238
922797637,802210810
922797637,739410756
922797637,1771494002
922797637,1678285652
922797637,661323996
1395612605,857307274
1395612605,1063331997
1395612605,855784594
1395612605,819868426
1395612605,771739265
1395612605,1428961233
1395612605,1339988529
1395612605,1983648909
1395612605,938471756
1395612605,1827370452
1395612605,194540654
1395612605,1237482304
1395612605,883584857
1395612605,1501150488
1395612605,573228497
1395612605,1322469456
1395612605,1367224317
1395612605,1643392089
1395612605,792721441
1395612605,319668585
1395612605,1085185900
1395612605,210733261
1395612605,1572079220
1395612605,1009077718
1395612605,1281656255
1395612605,1251787088
1395612605,1212906915
1395612605,726473315
1395612605,923664094
1395612605,822343983
1395612605,565646369
1395612605,124151655
1395612605,1794437424
1395612605,1268490718
1395612605,407831650
1395612605,1913939331
1395612605,641432469
1395612605,1452192760
1395612605,846386710
1395612605,631962173
1395612605,339188313
1395612605,133984320
1395612605,1492357804
1395612605,1844850738
1395612605,560449184
1395612605,1254542479
1395612605,613796299
1395612605,245737116
1395612605,1944487341
1395612605,126579700
1395612605,1478857049
1395612605,997239896
1395612605,1571857718
1395612605,233186350
1395612605,769205531
1395612605,1385567512
1395612605,883025999
1395612605,1717919916
1395612605,578135176
1395612605,4064368
220142051,72260134
220142051,1057905437
220142051,163783369
220142051,18381491
220142051,1268883938
220142051,47858261
220142051,274116824
220142051,67544598
220142051,1855376024
220142051,1148176544
220142051,1097533112
220142051,93682775
220142051,1193369436
220142051,1866773387
220142051,1379926643
220142051,1125027557
220142051,42205972
220142051,1989823819
220142051,383348793
220142051,1754000226
220142051,801226844
220142051,984730401
220142051,1673504803
220142051,1507425570
220142051,347159466
220142051,1435594803
220142051,1906274241
220142051,1580583461
220142051,849578293
220142051,1028836395
220142051,348479714
220142051,527071500
220142051,447992751
220142051,633240063
220142051,462759387
220142051,19910478
220142051,589627662
220142051,1074959029
220142051,1266057943
220142051,525487091
220142051,101234059
220142051,1612899547
220142051,1442843382
220142051,111221596
220142051,563514531
220142051,1816391504
220142051,365749803
220142051,498941105
220142051,22737519
220142051,1435938089
220142051,1658884802
220142051,1334774408
220142051,1914711385
220142051,1896042672
220142051,1493480491
220142051,411436673
220142051,1859046039
220142051,1650329471
220142051,1605695761
220142051,809644392
1574095517,857307274
1574095517,1705226221
1574095517,855784594
1574095517,722251288
1574095517,771739265
1574095517,727235030
1574095517,1339988529
1574095517,192876315
1574095517,938471756
1574095517,1254455866
1574095517,194540654
1574095517,129183404
1574095517,883584857
1574095517,140545259
1574095517,573228497
1574095517,995303811
1574095517,1367224317
1574095517,1809238500
1574095517,792721441
1574095517,319668585
1574095517,1085185900
1574095517,722555783
1574095517,1572079220
1574095517,712480109
1574095517,1281656255
1574095517,549306083
1574095517,1212906915
1574095517,1445878270
1574095517,923664094
1574095517,324977146
1574095517,565646369
1574095517,440108544
1574095517,1794437424
1574095517,1768654490
1574095517,407831650
1574095517,1435398339
1574095517,641432469
1574095517,850689746
1574095517,846386710
1574095517,795541040
1574095517,339188313
1574095517,518248281
1574095517,1492357804
1574095517,103664352
1574095517,560449184
1574095517,736516891
1574095517,613796299
1574095517,780078635
1574095517,1944487341
1574095517,1697000548
1574095517,1478857049
1574095517,1915407178
1574095517,1571857718
1574095517,233186350
1574095517,769205531
1574095517,752584311
1574095517,883025999
1574095517,1850771461
1574095517,578135176
1574095517,1241839874
1481533568,570767678
1481533568,1493563340
1481533568,163783369
1481533568,193872772
1481533568,1755819594
1481533568,1536169938
1481533568,274116824
1481533568,1173899647
1481533568,1855376024
1481533568,110199043
1481533568,1097533112
1481533568,690974877
1481533568,1560086522
1481533568,1534897226
1481533568,1379926643
1481533568,640174666
1481533568,793193932
1481533568,538976613
1481533568,988383308
1481533568,1455252200
1481533568,390181813
1481533568,1690727849
1481533568,140527231
1481533568,397267904
1481533568,1254515901
1481533568,1303230478
1481533568,1878840812
1481533568,951901654
1481533568,849578293
1481533568,1288746933
1481533568,585098964
1481533568,669494079
1481533568,447992751
1481533568,960809834
1481533568,1159975771
1481533568,481706459
1481533568,93290612
1481533568,1203539056
1481533568,1143945563
1481533568,274418640
1481533568,101234059
1481533568,360759663
1481533568,1442843382
1481533568,1327092199
1481533568,563514531
1481533568,1015292982
1481533568,1498031395
1481533568,1578267852
1481533568,895219107
1481533568,1802261900
1481533568,14750965
1481533568,1813073474
1481533568,1914711385
1481533568,1911678069
1481533568,654851238
1481533568,132238415
1481533568,739410756
1481533568,699234354
1481533568,1678285652
1481533568,253025625
1213932927,857307274
1213932927,1705226221
1213932927,855784594
1213932927,819868426
1213932927,771739265
1213932927,867769624
237168864,72260134
237168864,903381244
237168864,163783369
237168864,193872772
237168864,745350560
237168864,1780522835
818527845,1600590538
818527845,200791925
818527845,19349817
818527845,437355312
818527845,836241834
818527845,180943255
818527845,196300482
818527845,1934570572
818527845,339989934
818527845,168931561
818527845,1334882290
818527845,1921923336
818527845,1013811055
818527845,1137914884
818527845,1660588658
818527845,1892894290
818527845,1192494714
818527845,1528324082
818527845,1990227932
818527845,26921246
1405614604,24754002
1405614604,140107045
1405614604,904924399
1405614604,1508034324
1405614604,1195253030
1405614604,239538162
1405614604,1254428454
1405614604,216279490
1405614604,1225921890
1405614604,1397780954
1405614604,1889398469
1405614604,339900919
1405614604,1251295340
1405614604,712515493
1405614604,228312405
1405614604,875144215
1405614604,945275181
1405614604,724291961
1405614604,39389555
1405614604,1813818475
537554504,791383722
537554504,328477849
537554504,1307820556
537554504,1247286731
537554504,1543017026
537554504,1216118011
537554504,1593664740
537554504,871383974
537554504,1683527697
537554504,655133887
537554504,1935589033
537554504,1936627828
537554504,866887352
537554504,665125731
537554504,1724236776
537554504,1188395967
537554504,1812282229
537554504,340490139
537554504,999213292
537554504,239627804
537554504,1296464741
537554504,342750709
537554504,1783191009
537554504,1964497289
537554504,1641457781
537554504,985047954
537554504,428129164
537554504,233448245
537554504,1267722337
537554504,941753921
537554504,1148217177
537554504,137129768
537554504,1146260082
537554504,629805524
537554504,1304162388
537554504,1299030907
537554504,1354330845
537554504,1371386527
537554504,871887406
537554504,171581274
537554504,515342775
537554504,1280284782
537554504,1582130440
537554504,715482996
537554504,1455180844
537554504,1648991062
537554504,1282443484
537554504,915359343
537554504,1995970772
537554504,1376695116
537554504,1901598844
537554504,555280719
537554504,1379718873
537554504,617727577
537554504,1585690753
537554504,667250006
537554504,515920714
537554504,1761627305
537554504,1980949101
537554504,359636615
1715993617,950775126
1715993617,130654501
1715993617,746131271
1715993617,60927610
1715993617,1089524146
1715993617,1854688517
1715993617,374395641
1715993617,844771139
1715993617,720686922
1715993617,1475711916
1715993617,1437888334
1715993617,1020210752
1715993617,280273857
1715993617,999529952
1715993617,1239486938
1715993617,1294752551
1715993617,1225137294
1715993617,1297652002
1715993617,1614311016
1715993617,1927141658
1715993617,1410305998
1715993617,1371678073
1715993617,352702169
1715993617,831149602
1715993617,1598509898
1715993617,525753703
1715993617,556296548
1715993617,251869853
1715993617,395953874
1715993617,1681392225
1715993617,1557578407
1715993617,1404749467
1715993617,1599013426
1715993617,1767000580
1715993617,256790905
1715993617,1495508809
1715993617,659846426
1715993617,9387816
1715993617,477397177
1715993617,1838880953
1715993617,1112987751
1715993617,1809384724
1715993617,1463829771
1715993617,1807195912
1715993617,1585812923
1715993617,376163378
1715993617,1414958550
1715993617,704250389
1715993617,1196753610
1715993617,1140702815
1715993617,1560548612
1715993617,1207369874
1715993617,769560450
1715993617,1530744866
1715993617,1183479781
1715993617,784794124
1715993617,1714691082
1715993617,102084333
1715993617,1928709624
1715993617,1989213614
1061984905,1466179023
1061984905,1743331647
1061984905,204281548
1061984905,1728638523
1061984905,642339801
1061984905,1032042381
1061984905,593848364
1061984905,615072639
1061984905,1871895060
1061984905,1489992496
1061984905,1044855609
1061984905,1649520224
1061984905,776151840
1061984905,1463417532
1061984905,452665838
1061984905,1651603687
1061984905,683238211
1061984905,1304856367
1061984905,324687157
1061984905,1114908049
1061984905,1407348039
1061984905,1715863755
1061984905,1202729198
1061984905,986785060
1061984905,909215026
1061984905,1771573211
1061984905,255163506
1061984905,815126756
1061984905,1819500752
1061984905,618439149
1061984905,77667939
1061984905,1081507543
1061984905,1666814507
1061984905,1402658988
1061984905,20050471
1061984905,341883225
1061984905,576315428
1061984905,291770176
1061984905,1564928280
1061984905,1371836923
1061984905,1127577436
1061984905,1305250699
1061984905,86921050
1061984905,904180694
1061984905,1226360596
1061984905,815230517
1061984905,1561059844
1061984905,1556883545
1061984905,1438190691
1061984905,496331531
1061984905,1158124889
1061984905,843449063
1061984905,211902019
1061984905,1845138070
1061984905,1865061238
1061984905,45546940
1061984905,61434927
